text,type
oh no @lawnmowerpranks cover your ears theyre shooting scary guns before the indy 500 :(,0
@bigten94 @augmentedjason @laurile48862677 @ccurlaz @shaunking yes you dont read about history you let your feelin https://t co/ttrob6arsp,0
jungkook bestest boy :(,0
@adoreyoufishy @giveawaysquadd thank you for doing this giveaway  i love harry so much and ive always wanted this hoodie but its so expensive here in brazil :(( 447,0
if you liked this tweet after 6 am in my time  i apologize that i am no longer enibriated and won't have a fun reply for you :(,0
@toyarctic_toy :( bb  need to talk ,0
the fact that i had to say that is sad but stan my teacher omg https://t co/rj0xx4ndye,0
@frauletus @drfladden @wiscbartender @teresamfriedley @simplynaumy @govevers again  you should go be an officer   s https://t co/mac8dpscyp,0
also look at he :(((( as soon as he came up to the front the others started pissing themselves laughingjdkslskndnd https://t co/eqq8luxfbc,0
@uhshawntea it really doesnt take much  idc if its a monday and you dont like your job  sad that a lot of people are like that though ,0
sad but true https://t co/koviewgaan,0
yeah its a sad feeling to feel home nowhere  with no one  but its also powerful in a weird-weird way ,0
@we_the_boyz jacob im sad  i got a parking ticket,0
can i be real for 1 tweet   people in this world is confused lost hurt  sad depressed  traumatized  happy  cheerful https://t co/gclccyc5nt,0
it has been a very heavy and sad day in the wake of what is going on in kenosha  here is a little something to laug https://t co/sydzxdv5ct,0
@sourpatchlyds poor abilio  poor  deranged  sad  humorless abilio ,0
played quite well first two games  and then got 2 unlucky games which ruined my confidence  my drop spot needs changing and my mindset was bad today aswell :( no excuses at all  just didnt perform,0
whenever i see ppl comment peep lyrics on emmas post i feel so bad for her :(( it must make her so sad to be reminded every time she posts anything :(,0
i forgot that dressing the way i do in boulder means getting mean stares from sorority girls all my residents whisp https://t co/74se9e4dne,0
oh god i think the edibles hit because i feel like a muffin :(,0
@weirdunicorn9 i dont offer :(,0
@fanaphoenix @awprokop @spiroagnewghost you know what is more sad   millions are still going to vote for trump ,0
nctzens pongan tw si van a subir algo del dream show :( a,0
we rlly did it    so proud of us :(,0
bleh   sad dawn  ,0
@trialsoflester @annalightwxxd hes literally so smart hes just goofy like let my boy joke around :(,0
@emptysrengar no obviously age doesnt matter in skill  nor does it even matter to the whole topic  but i think if u https://t co/clqxhtejrk,0
tp bnr bgt sungjin :( bcs dreams are usually weird af not make sense at all and most of the times frustrating it does super duper tiring https://t co/nbbezsnbjy,0
someone unfollowed me im sad,0
she got a cone head :( https://t co/uo8wjikawg,0
anyone suffer from depression   how do you deal with it   im sad asf today,0
@jeffreestar the sad truth is the fact that so much hate lives in their hearts  i feel sorry for them ,0
@golftait @ellingyelling @heraldscotland how sad  however the excellent and thorough reporting of @thescotsman made https://t co/fpn5finpqj,0
this is sad to hear bc ill have less interactions w my faves now :( i hope they are doing okay    https://t co/ujf8pbvi3c,0
nothing always stays the same  you dont stay happy forever  you dont stay sad forever ,0
@isibeal9 im okay :(( just wish they'd lmao fucking leaaaveee,0
@cupcakers @omn0mnomm well hopefully it ships by then  the website says its like an 8 week lead time   :(,0
the fact you used me kinda makes me sad but theres no question that youre probably done with me open one eye but yo https://t co/w6thn2gb0j,0
some of yall really delusional and its sad ,0
@debrabr81576310 @laughoutlander wow   that one would give me nightmares   :(,0
@damokinsella82 thinking of you both :(,0
sad bc i used to like her but shes been more negative than positive as of lately  shes hyper critical of literall https://t co/kcbc0b0uja,0
idk what time ima come home today and i have an 8 am tomorrow :(,0
@ubywills sad but true,0
@teamtrump @steveguest @realdonaldtrump pretty sad for both parties when the only real bipartisan thing to happen i https://t co/lvpneer1rp,0
im so sad because i have class on mondays at 5 i had to cancel my 3 week nail appointments  ima start crying https://t co/0iu3mibgdq,0
@mitkw @andrewpetiprin good hymnody is a blessing  and its sad that its so often lacking in catholic liturgies  b https://t co/cdiqvnmcup,0
@benmastaitis @cspan youre so incredibly lost and confused  sad,0
@7vibin smh    sad,0
found out today that rascal flatts isnt a person  pretty sad ,0
@seochangmins yeah no prob u can dm if u wanna rant or anything yeah  :((,0
rista  wake up :(,0
@dmpillsbury :( i requested a cancellation lmao,0
@kiayzzr6 @forevxrrv basically the penta vs eg final but it was g2 that took a beating :(,0
@phronemomania demon slayer was fantastic  full metal alchemist (brotherhood)  tokyo ghoul  attack on titans    i tried watching my hero academia but it got boring :(,0
@maedayys :( bad luck keeps coming i am sorry,0
@joedial9 @defnotdorothy are you trying to insult her  sad maga account  if so  youre not up to this ,0
first day of my 3rd year and im sad im not on campus,0
@englishhand @obknit @borisjohnson @oliverdowden @commonsdcms we would be happy to go independent  myth that englan https://t co/kh8ah6c8qw,0
@luz_roc79 im so sad that we had to go through this huge mess  it really hurts me   ,0
@snailcooper omgg thats so sad  all the managers    ppl who been there too long would reminisce abt the old days https://t co/3ypn3asuxa,0
i miss you bb &gt :( https://t co/frz9jan7l6,0
@stan_korenke @hadi__abdallah @phoenixgarzsio @teobalthor @whoscored @bukayosaka87 @kaihavertz29 yeah a sad loss  t https://t co/o5gftxn7ha,0
@60sburkhart a jess stan  not on my watch &gt :(,0
267 not quald had a god start but died offspawn to often :(,0
i wanna be in a sci-fi film fighting aliens &gt :( https://t co/sdly1eicbx,0
@b4r0n3ss yeah :(,0
@jeffreestar every successful person has haters and that's par for the course  so sad they can't grow up and have n https://t co/f2crldtmvr,0
@peacefmonline oh sad,0
someone come get mimosas w me :((,0
@ldechtiar @c_stroop i hear you :(  i refused to consider any school that accepts  kochmoney     no matter what program/department  i wrote to them   im sure they threw out my correspondence     but  the change begins with us ,0
i miss brunch :((((,0
@therealvelvet_ im talking about velvet     as soon as it hit my taste buds i got so sad ,0
@clc_intl @cubeclc why are they releasing it on a wednesday- 11am for me    someone stream it for me please  oof this is sad :(,0
@kookminfilters @j00nest i feel like i can easily count all of us who are streaming persona as well :(( views really doesnt go up :((( https://t co/8865gztj1s,0
i really want a gf pleas gays :(,0
@pandasandvidya you know its sad when aoc holds onto bernie's beliefs than bernie himself does ,0
@shaunbaileyuk @independent bad take :( you were doing so well ,0
@nasukichan sad  untalented  gay horny,0
@louis_tomlinson i need a hug im sad,0
i want to go on a girls trip :(,0
@soobeastars hope she gets better soon :( https://t co/7qdrw4jyvt,0
@kazene_sum @piepielrfn @choi_bts2 @drtedros @bts_twt @who mmyea i guess its kinda an achievement bc the who is a big deal but i understand your point after what you told me :(,0
all my snap memories are showing up with my ex starting today and now im real fucking sad  if only i knew id end https://t co/7ggl9f46un,0
i miss offonoff :((,0
@incuboamante :( ras is still alive but bruce dropped him off at the gcdp and ras said detective  proud of you :((((((,0
i don't understand how some who call themselves  true christians  can so easily cherry pick the teachings of christ    very sad ,0
its over :((,0
@iiybokuto hes socute :(    nd ur commenting on this as if i dont have ur notifs on alr ,0
@chriscud @blockbusterboyz its kinda sad they also cancelled you in the article,0
my darling boy :( his existence his voice everything about him is the most precious gift to this world    https://t co/mmk6krrwiy,0
i really don't know how to work educosoft and its actually sad,0
@helloklttybitch im so sorry tori :(( i love you so much youre so valid,0
atypical: *gets cancelled* me: :( everything's gonna be okay: *is significantly better autism and lgbt rep  is more interesting  has cooler characters  and is still going* me: :),0
@gimfbru i feel exactly the same  its so weird for me because im new   i don't feel  entitled  to miss them  or t https://t co/a9kosdnq9q,0
im trying to make a list of changbins fansite but why is it so hard to find em :((,0
sad how @gopchairwoman/@gop can't get organized and  run the  republicannationalconvention without leaving so many https://t co/j7q3m1exih,0
@kookie_cooky21 oh baby :((,0
@atzboba :( this is making me feel so sad,0
@haitaengs thank you i really don't want jay to leave my other fave left last weak and i was so sad  still am :( https://t co/shl8cvij9y,0
@mjizzuz same my g    same :(,0
@crispijuancasis @nonhumanrights its sad what animals go through,0
@gopchairwoman @realdonaldtrump @mike_pence sad day in america  i do look forward to celebrating a biden win in nov https://t co/1o8p6hxjod,0
the sad matter of the missing toffee  or how a lost dog can teach a powerful lesson in being more careful  trusting https://t co/bdmpgxsanw,0
@boredannabelle i miss harry  louis  liam  niall  and zayn :( thanks for being there annabelle,0
 skyward sword potentially on switch  me: :) me: remembers silent realms exist me: :(,0
@ruslorc wanted to start for like forever but none of my friends wanted to play it :( good thing i met some people later  who already played it and my one of my best friends started together with me ,0
@grimmy_coyote honestly  you could probably just randomly post pictures of sad clowns and meat clowns and it would https://t co/ai6y1uunsg,0
loving you broke me  but somehow leaving you doesn't fix me :(,0
a bunch of my shit that i had to leave when we were kicked out last semester is missing  including most of my clothes and some of my books  my avestan grammar made it but my reader didn't :(,0
@luvsoobins yeah they come up like after a day so ill can wait i just feel a little sad that i cant understand im j https://t co/mhcn524tnz,0
@cedeiline sorry :((,0
tw // blood   gore   impaling / / brooo it me   furry (would use fluffy tag instead but i think this might be too nsfw leaning to be there :( ) https://t co/fpvuhww937,0
